date,state,contact_method,age_group,gender,scam_category,scam_type,amount_lost,reports,year,month,month_name,source
2025-04-01,Victoria,Text message,25 - 34,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Identity theft,0.0,1,2025,4,April,NASC
2025-05-01,Victoria,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Identity theft,0.0,1,2025,5,May,NASC
2025-05-01,Victoria,Text message,35 - 44,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Identity theft,0.0,1,2025,5,May,NASC
2025-07-01,Victoria,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Identity theft,0.0,1,2025,7,July,NASC
2025-08-01,Victoria,Text message,Unspecified,X (Indeterminate/Intersex/Unspecified),Attempts to gain your personal information,Identity theft,0.0,1,2025,8,August,NASC
2025-01-01,Victoria,Text message,18 - 24,Female,Attempts to gain your personal information,Identity theft,0.0,3,2025,1,January,NASC
2025-01-01,Victoria,Text message,25 - 34,Female,Attempts to gain your personal information,Identity theft,0.0,7,2025,1,January,NASC
2025-01-01,Victoria,Text message,35 - 44,Female,Attempts to gain your personal information,Identity theft,0.0,1,2025,1,January,NASC
2025-02-01,Victoria,Text message,Under 18,Female,Attempts to gain your personal information,Identity theft,0.0,1,2025,2,February,NASC
2025-02-01,Victoria,Text message,25 - 34,Female,Attempts to gain your personal information,Identity theft,0.0,7,2025,2,February,NASC
2025-02-01,Victoria,Text message,18 - 24,Female,Attempts to gain your personal information,Identity theft,0.0,3,2025,2,February,NASC
2025-02-01,Victoria,Text message,35 - 44,Female,Attempts to gain your personal information,Identity theft,10800.0,2,2025,2,February,NASC
2025-03-01,Victoria,Text message,35 - 44,Female,Attempts to gain your personal information,Identity theft,0.0,8,2025,3,March,NASC
2025-03-01,Victoria,Text message,18 - 24,Female,Attempts to gain your personal information,Identity theft,500.0,3,2025,3,March,NASC
2025-03-01,Victoria,Text message,25 - 34,Female,Attempts to gain your personal information,Identity theft,1842.0,3,2025,3,March,NASC
2025-04-01,Victoria,Text message,25 - 34,Female,Attempts to gain your personal information,Identity theft,0.0,3,2025,4,April,NASC
2025-04-01,Victoria,Text message,18 - 24,Female,Attempts to gain your personal information,Identity theft,0.0,2,2025,4,April,NASC
2025-05-01,Victoria,Text message,35 - 44,Female,Attempts to gain your personal information,Identity theft,0.0,4,2025,5,May,NASC
2025-05-01,Victoria,Text message,25 - 34,Female,Attempts to gain your personal information,Identity theft,835.0,5,2025,5,May,NASC
2025-05-01,Victoria,Text message,18 - 24,Female,Attempts to gain your personal information,Identity theft,0.0,4,2025,5,May,NASC
2025-06-01,Victoria,Text message,25 - 34,Female,Attempts to gain your personal information,Identity theft,0.0,4,2025,6,June,NASC
2025-06-01,Victoria,Text message,18 - 24,Female,Attempts to gain your personal information,Identity theft,0.0,4,2025,6,June,NASC
2025-06-01,Victoria,Text message,Under 18,Female,Attempts to gain your personal information,Identity theft,0.0,2,2025,6,June,NASC
2025-06-01,Victoria,Text message,35 - 44,Female,Attempts to gain your personal information,Identity theft,0.0,5,2025,6,June,NASC
2025-07-01,Victoria,Text message,35 - 44,Female,Attempts to gain your personal information,Identity theft,0.0,5,2025,7,July,NASC
2025-07-01,Victoria,Text message,25 - 34,Female,Attempts to gain your personal information,Identity theft,0.0,5,2025,7,July,NASC
2025-07-01,Victoria,Text message,18 - 24,Female,Attempts to gain your personal information,Identity theft,0.0,2,2025,7,July,NASC
2025-08-01,Victoria,Text message,25 - 34,Female,Attempts to gain your personal information,Identity theft,0.0,1,2025,8,August,NASC
2025-08-01,Victoria,Text message,18 - 24,Female,Attempts to gain your personal information,Identity theft,0.0,5,2025,8,August,NASC
2025-08-01,Victoria,Text message,35 - 44,Female,Attempts to gain your personal information,Identity theft,0.0,1,2025,8,August,NASC
2025-01-01,Victoria,Text message,45 - 54,Female,Attempts to gain your personal information,Identity theft,0.0,3,2025,1,January,NASC
2025-03-01,Victoria,Text message,45 - 54,Female,Attempts to gain your personal information,Identity theft,2500.0,3,2025,3,March,NASC
2025-04-01,Victoria,Text message,45 - 54,Female,Attempts to gain your personal information,Identity theft,0.0,4,2025,4,April,NASC
2025-05-01,Victoria,Text message,45 - 54,Female,Attempts to gain your personal information,Identity theft,0.0,4,2025,5,May,NASC
2025-06-01,Victoria,Text message,45 - 54,Female,Attempts to gain your personal information,Identity theft,0.0,7,2025,6,June,NASC
2025-07-01,Victoria,Text message,45 - 54,Female,Attempts to gain your personal information,Identity theft,0.0,3,2025,7,July,NASC
2025-08-01,Victoria,Text message,45 - 54,Female,Attempts to gain your personal information,Identity theft,0.0,2,2025,8,August,NASC
2025-01-01,Victoria,Text message,55 - 64,Female,Attempts to gain your personal information,Identity theft,0.0,5,2025,1,January,NASC
2025-02-01,Victoria,Text message,55 - 64,Female,Attempts to gain your personal information,Identity theft,500.0,7,2025,2,February,NASC
2025-03-01,Victoria,Text message,55 - 64,Female,Attempts to gain your personal information,Identity theft,0.0,6,2025,3,March,NASC
2025-04-01,Victoria,Text message,55 - 64,Female,Attempts to gain your personal information,Identity theft,2600.0,6,2025,4,April,NASC
2025-05-01,Victoria,Text message,55 - 64,Female,Attempts to gain your personal information,Identity theft,0.0,9,2025,5,May,NASC
2025-06-01,Victoria,Text message,55 - 64,Female,Attempts to gain your personal information,Identity theft,0.0,6,2025,6,June,NASC
2025-07-01,Victoria,Text message,55 - 64,Female,Attempts to gain your personal information,Identity theft,0.0,8,2025,7,July,NASC
2025-08-01,Victoria,Text message,55 - 64,Female,Attempts to gain your personal information,Identity theft,0.0,7,2025,8,August,NASC
2025-01-01,Victoria,Text message,65 and over,Female,Attempts to gain your personal information,Identity theft,13920.39,10,2025,1,January,NASC
2025-02-01,Victoria,Text message,65 and over,Female,Attempts to gain your personal information,Identity theft,3550.0,8,2025,2,February,NASC
2025-03-01,Victoria,Text message,65 and over,Female,Attempts to gain your personal information,Identity theft,0.0,8,2025,3,March,NASC
2025-04-01,Victoria,Text message,65 and over,Female,Attempts to gain your personal information,Identity theft,1719.1,8,2025,4,April,NASC
2025-05-01,Victoria,Text message,65 and over,Female,Attempts to gain your personal information,Identity theft,1232.4,13,2025,5,May,NASC
2025-06-01,Victoria,Text message,65 and over,Female,Attempts to gain your personal information,Identity theft,0.0,8,2025,6,June,NASC
2025-07-01,Victoria,Text message,65 and over,Female,Attempts to gain your personal information,Identity theft,4063.0,8,2025,7,July,NASC
2025-08-01,Victoria,Text message,65 and over,Female,Attempts to gain your personal information,Identity theft,0.0,10,2025,8,August,NASC
2025-01-01,Victoria,Text message,Unspecified,Female,Attempts to gain your personal information,Identity theft,500.0,9,2025,1,January,NASC
2025-02-01,Victoria,Text message,Unspecified,Female,Attempts to gain your personal information,Identity theft,0.0,11,2025,2,February,NASC
2025-03-01,Victoria,Text message,Unspecified,Female,Attempts to gain your personal information,Identity theft,0.0,13,2025,3,March,NASC
2025-04-01,Victoria,Text message,Unspecified,Female,Attempts to gain your personal information,Identity theft,0.0,3,2025,4,April,NASC
2025-05-01,Victoria,Text message,Unspecified,Female,Attempts to gain your personal information,Identity theft,418.94,20,2025,5,May,NASC
2025-06-01,Victoria,Text message,Unspecified,Female,Attempts to gain your personal information,Identity theft,0.0,14,2025,6,June,NASC
2025-07-01,Victoria,Text message,Unspecified,Female,Attempts to gain your personal information,Identity theft,0.0,21,2025,7,July,NASC
2025-08-01,Victoria,Text message,Unspecified,Female,Attempts to gain your personal information,Identity theft,1000.0,12,2025,8,August,NASC
2025-01-01,New South Wales,Text message,Unspecified,Male,Attempts to gain your personal information,Identity theft,0.0,10,2025,1,January,NASC
2025-02-01,New South Wales,Text message,Unspecified,Male,Attempts to gain your personal information,Identity theft,0.0,11,2025,2,February,NASC
2025-03-01,New South Wales,Text message,Unspecified,Male,Attempts to gain your personal information,Identity theft,0.0,5,2025,3,March,NASC
2025-04-01,New South Wales,Text message,Unspecified,Male,Attempts to gain your personal information,Identity theft,0.0,6,2025,4,April,NASC
2025-05-01,New South Wales,Text message,Unspecified,Male,Attempts to gain your personal information,Identity theft,0.0,8,2025,5,May,NASC
2025-06-01,New South Wales,Text message,Unspecified,Male,Attempts to gain your personal information,Identity theft,0.0,3,2025,6,June,NASC
2025-07-01,New South Wales,Text message,Unspecified,Male,Attempts to gain your personal information,Identity theft,99.0,14,2025,7,July,NASC
2025-08-01,New South Wales,Text message,Unspecified,Male,Attempts to gain your personal information,Identity theft,0.0,6,2025,8,August,NASC
2025-01-01,New South Wales,Text message,65 and over,Male,Attempts to gain your personal information,Identity theft,0.0,7,2025,1,January,NASC
2025-02-01,New South Wales,Text message,65 and over,Male,Attempts to gain your personal information,Identity theft,0.0,4,2025,2,February,NASC
2025-03-01,New South Wales,Text message,65 and over,Male,Attempts to gain your personal information,Identity theft,0.0,7,2025,3,March,NASC
2025-04-01,New South Wales,Text message,65 and over,Male,Attempts to gain your personal information,Identity theft,0.0,2,2025,4,April,NASC
2025-05-01,New South Wales,Text message,65 and over,Male,Attempts to gain your personal information,Identity theft,0.0,10,2025,5,May,NASC
2025-06-01,New South Wales,Text message,65 and over,Male,Attempts to gain your personal information,Identity theft,0.0,10,2025,6,June,NASC
2025-07-01,New South Wales,Text message,65 and over,Male,Attempts to gain your personal information,Identity theft,0.0,5,2025,7,July,NASC
2025-08-01,New South Wales,Text message,65 and over,Male,Attempts to gain your personal information,Identity theft,0.0,1,2025,8,August,NASC
2025-01-01,New South Wales,Text message,45 - 54,Male,Attempts to gain your personal information,Identity theft,0.0,10,2025,1,January,NASC
2025-02-01,New South Wales,Text message,45 - 54,Male,Attempts to gain your personal information,Identity theft,0.0,2,2025,2,February,NASC
2025-03-01,New South Wales,Text message,45 - 54,Male,Attempts to gain your personal information,Identity theft,0.0,5,2025,3,March,NASC
2025-04-01,New South Wales,Text message,45 - 54,Male,Attempts to gain your personal information,Identity theft,0.0,2,2025,4,April,NASC
2025-05-01,New South Wales,Text message,45 - 54,Male,Attempts to gain your personal information,Identity theft,0.0,4,2025,5,May,NASC
2025-06-01,New South Wales,Text message,45 - 54,Male,Attempts to gain your personal information,Identity theft,0.0,3,2025,6,June,NASC
2025-07-01,New South Wales,Text message,45 - 54,Male,Attempts to gain your personal information,Identity theft,0.0,3,2025,7,July,NASC
2025-08-01,New South Wales,Text message,45 - 54,Male,Attempts to gain your personal information,Identity theft,0.0,13,2025,8,August,NASC
2025-01-01,New South Wales,Text message,55 - 64,Male,Attempts to gain your personal information,Identity theft,0.0,4,2025,1,January,NASC
2025-02-01,New South Wales,Text message,55 - 64,Male,Attempts to gain your personal information,Identity theft,0.0,1,2025,2,February,NASC
2025-03-01,New South Wales,Text message,55 - 64,Male,Attempts to gain your personal information,Identity theft,2000.0,3,2025,3,March,NASC
2025-04-01,New South Wales,Text message,55 - 64,Male,Attempts to gain your personal information,Identity theft,0.0,2,2025,4,April,NASC
2025-05-01,New South Wales,Text message,55 - 64,Male,Attempts to gain your personal information,Identity theft,0.0,9,2025,5,May,NASC
2025-06-01,New South Wales,Text message,55 - 64,Male,Attempts to gain your personal information,Identity theft,0.0,5,2025,6,June,NASC
2025-07-01,New South Wales,Text message,55 - 64,Male,Attempts to gain your personal information,Identity theft,0.0,4,2025,7,July,NASC
2025-08-01,New South Wales,Text message,55 - 64,Male,Attempts to gain your personal information,Identity theft,0.0,1,2025,8,August,NASC
2025-01-01,New South Wales,Text message,35 - 44,Male,Attempts to gain your personal information,Identity theft,0.0,2,2025,1,January,NASC
2025-02-01,New South Wales,Text message,35 - 44,Male,Attempts to gain your personal information,Identity theft,0.0,2,2025,2,February,NASC
2025-03-01,New South Wales,Text message,35 - 44,Male,Attempts to gain your personal information,Identity theft,0.0,1,2025,3,March,NASC
2025-04-01,New South Wales,Text message,35 - 44,Male,Attempts to gain your personal information,Identity theft,0.0,3,2025,4,April,NASC
2025-05-01,New South Wales,Text message,35 - 44,Male,Attempts to gain your personal information,Identity theft,0.0,9,2025,5,May,NASC
2025-06-01,New South Wales,Text message,35 - 44,Male,Attempts to gain your personal information,Identity theft,0.0,4,2025,6,June,NASC
2025-07-01,New South Wales,Text message,35 - 44,Male,Attempts to gain your personal information,Identity theft,0.0,3,2025,7,July,NASC
2025-08-01,New South Wales,Text message,35 - 44,Male,Attempts to gain your personal information,Identity theft,0.0,4,2025,8,August,NASC
2025-01-01,New South Wales,Text message,25 - 34,Male,Attempts to gain your personal information,Identity theft,0.0,6,2025,1,January,NASC
2025-01-01,New South Wales,Text message,18 - 24,Male,Attempts to gain your personal information,Identity theft,0.0,1,2025,1,January,NASC
